,index,in_id,query,answers_text,answers_count,langdetect,langid
18077,29265,9058.0,Напишите несколько слов организаторам (вопрос необязательный),спасибо,1.0,ru,ru
18078,29266,9058.0,Напишите несколько слов организаторам (вопрос необязательный),спасибо!,1.0,ru,ru
18079,29267,9058.0,Напишите несколько слов организаторам (вопрос необязательный),будем рады видеть вас снова,1.0,ru,ru
18080,29268,9058.0,Напишите несколько слов организаторам (вопрос необязательный),спасибо,1.0,ru,ru
18081,29269,9058.0,Напишите несколько слов организаторам (вопрос необязательный),спасибо,1.0,ru,ru
18082,29270,9058.0,Напишите несколько слов организаторам (вопрос необязательный),спасибо,1.0,ru,ru
18083,29271,9058.0,Напишите несколько слов организаторам (вопрос необязательный),спасибо,1.0,ru,ru
18084,29272,9058.0,Напишите несколько слов организаторам (вопрос необязательный),спасибо,1.0,ru,ru
18085,29273,9058.0,Напишите несколько слов организаторам (вопрос необязательный),спасибо,1.0,ru,ru
18086,29274,9058.0,Напишите несколько слов организаторам (вопрос необязательный),спасибо,1.0,ru,ru
18087,29275,9216.0,Ваши ожидания от форума?,положительные,1.0,ru,ru
18088,29276,9216.0,Ваши ожидания от форума?,новые знакомства,1.0,ru,ru
18089,29278,9216.0,Ваши ожидания от форума?,поиграть,1.0,ru,ru
18090,29279,9216.0,Ваши ожидания от форума?,узнать новых людей,1.0,ru,ru
18091,29280,9216.0,Ваши ожидания от форума?,ближе узнать старых знакомых,1.0,ru,ru
18092,29281,9216.0,Ваши ожидания от форума?,новые знакомства,1.0,ru,ru
18093,29282,9216.0,Ваши ожидания от форума?,узнать что-то новое,1.0,ru,ru
18094,29283,9216.0,Ваши ожидания от форума?,новые знакомства,1.0,ru,ru
